Course Number,Subject Id,Subject Id Sort,Subject Title,Master Subject Id,Offer Dept Name,Term Code
3,3.A18,  3.A18,Balancd Pursuit of Tech Excell,3.A18,Materials Science and Eng,2014FA
3,3.EPW,  3.EPW,UPOP Engr Practice Wrkshp,2.EPW,Materials Science and Eng,2014FA
3,3.S70,  3.S70,Spec Subj in Matls Sci & Engr,3.S70,Materials Science and Eng,2014FA
3,3.THU,  3.THU,Thesis,3.THU,Materials Science and Eng,2014FA
5,5.511,  5.511,Synthetic Organic Chemistry I,5.511,Chemistry,2014FA
5,5.54,  5.54,Frontiers in Chemical  Biology,5.54,Chemistry,2014FA
5,5.80,  5.80,Adv Topics: Special Interest,5.80,Chemistry,2014FA
5,5.913,  5.913,Seminar in Organic Chemistry,5.913,Chemistry,2014FA
5,5.931,  5.931,Seminar: Physical Chemistry,5.931,Chemistry,2014FA
3,3.URG,  3.URG,Undergraduate Research,3.URG,Materials Science and Eng,2014FA
4,4.112,  4.112,Arch Design Fundamentals I,4.112,Architecture,2014FA
4,4.473,  4.473,Wrkshp Sustainable Future,4.472,Architecture,2014FA
2,2.URG,  2.URG,Undergraduate Research,2.URG,Mechanical Engineering,2014FA
3,3.016,  3.016,Math Methods for Materials Sci,3.016,Materials Science and Eng,2014FA
4,4.493,  4.493,Ind Study: Building Tech,4.493,Architecture,2014FA
4,4.692,  4.692,Ind Study: HTC Arch/Art,4.692,Architecture,2014FA
4,4.A22,  4.A22,Physics of Energy,4.A22,Architecture,2014FA
4,4.NIV,  4.NIV,Visiting Student Research,4.NIV,Architecture,2014FA
4,4.S22,  4.S22,Spec Sub Architecture Studies,4.S22,Architecture,2014FA
4,4.S63,  4.S63,Spec Sub HTC of Arch & Art,4.S63,Architecture,2014FA
4,4.THG,  4.THG,Thesis,4.THG,Architecture,2014FA
4,4.121,  4.121,Wrkshp Making/Designing Space,4.122,Architecture,2014FA
4,4.122,  4.122,Wrkshp Making/Designing Space,4.122,Architecture,2014FA
2,2.990,  2.990,Practical Work Experience,2.990,Mechanical Engineering,2014FA
2,2.996,  2.996,Advanced Topics in Mech Engr,2.996,Mechanical Engineering,2014FA
2,2.998,  2.998,Advanced Topics in Mech Engr,2.998,Mechanical Engineering,2014FA
3,3.055,  3.055,Biomaterials Science & Engr,3.055,Materials Science and Eng,2014FA
3,3.091,  3.091,Intro to Solid-State Chemistry,3.091,Materials Science and Eng,2014FA
4,4.190,  4.190,Practical Experience Arch,4.190,Architecture,2014FA
4,4.193,  4.193,Independent Study: Arch Design,4.193,Architecture,2014FA
4,4.215,  4.215,Photography as Inquiry,11.309,Architecture,2014FA
4,4.222,  4.222,Professional Practice,4.222,Architecture,2014FA
4,4.557,  4.557,City Science,MAS.552,Architecture,2014FA
4,4.583,  4.583,Forum in Computation,4.583,Architecture,2014FA
5,5.061,  5.061,Princ of Organometallic Chem,5.061,Chemistry,2014FA
4,4.162,  4.162,Intro Urban Design Studio,4.162,Architecture,2014FA
4,4.181,  4.181,Architectural Design Workshop,4.181,Architecture,2014FA
4,4.183,  4.183,Architectural Design Workshop,4.183,Architecture,2014FA
6,6.254,  6.254,Game Theory with Engr App,6.254,Electrical Eng & Computer Sci,2014FA
6,6.255,  6.255,Optimization Methods,15.093,Electrical Eng & Computer Sci,2014FA
6,6.331,  6.331,Adv Circuit Techniques,6.331,Electrical Eng & Computer Sci,2014FA
8,8.19,  8.19,Readings in Physics,8.19,Physics,2014FA
HST,HST.240,HST.240,Trans Med Preceptorship,HST.240,Health Sciences & Technology,2014FA
HST,HST.299,HST.299,Research in HST,HST.299,Health Sciences & Technology,2014FA
HST,HST.507,HST.507,Advanced Computational Biology,6.878,Health Sciences & Technology,2014FA
HST,HST.525,HST.525,Tumor Pathophysiology,HST.525,Health Sciences & Technology,2014FA
HST,HST.540,HST.540,Human Physiology,7.20,Health Sciences & Technology,2014FA
HST,HST.544,HST.544,"Fields,Forces,Flows: Biol Sys",20.430,Health Sciences & Technology,2014FA
HST,HST.146,HST.146,Human Biochem & Metabolic Dis,HST.147,Health Sciences & Technology,2014FA
2,2.612,  2.612,Marine Power and Propulsion,2.612,Mechanical Engineering,2014FA
2,2.625,  2.625,Electrochem Energy Storage,2.625,Mechanical Engineering,2014FA
2,2.627,  2.627,Fundamentals of Photovoltaics,2.627,Mechanical Engineering,2014FA
2,2.65,  2.65,Sustainable Energy,22.811,Mechanical Engineering,2014FA
2,2.66,  2.66,Fund of Energy in Buildings,4.42,Mechanical Engineering,2014FA
2,2.671,  2.671,Measurement & Instrumentation,2.671,Mechanical Engineering,2014FA
11,11.701, 11.701,Intro: Internatl Dev Planning,11.701,Urban Studies and Planning,2014FA
11,11.901, 11.901,Ind Study: Urban Stud & Plan,11.901,Urban Studies and Planning,2014FA
11,11.904, 11.904,Supervised Readings,11.904,Urban Studies and Planning,2014FA
11,11.906, 11.906,Rsrch Seminar: Urban Studies,11.906,Urban Studies and Planning,2014FA
11,11.909, 11.909,Graduate Tutorial,11.909,Urban Studies and Planning,2014FA
5,5.07,  5.07,Biological Chemistry,5.07,Chemistry,2014FA
4,4.280,  4.280,Ugrad Architecture Internship,4.280,Architecture,2014FA
4,4.292,  4.292,Independent Study:Arch Studies,4.292,Architecture,2014FA
4,4.301,  4.301,Introduction to Visual Arts,4.301,Architecture,2014FA
4,4.307,  4.307,"Art, Arch & Urban Dialogue",4.307,Architecture,2014FA
4,4.308,  4.308,"Art, Arch & Urban Dialogue",4.307,Architecture,2014FA
4,4.594,  4.594,Ind Study: Arch Computation,4.594,Architecture,2014FA
HST,HST.147,HST.147,Human Biochem & Metabolic Dis,HST.147,Health Sciences & Technology,2014FA
HST,HST.161,HST.161,Molecular Biology/Genetics,HST.161,Health Sciences & Technology,2014FA
HST,HST.175,HST.175,Cellular& Molecular Immunology,HST.176,Health Sciences & Technology,2014FA
HST,HST.176,HST.176,Cellular& Molecular Immunology,HST.176,Health Sciences & Technology,2014FA
HST,HST.198,HST.198,Ind Stud: Health Sci & Tech,HST.198,Health Sciences & Technology,2014FA
HST,HST.202,HST.202,Clincl Medcn & Medcl Eng II,HST.202,Health Sciences & Technology,2014FA
21F,21F.185,21F.185,Chinese V (Streamlined),21F.113,Global Studies & Languages,2014FA
21F,21F.192,21F.192,Modern Chinese Fiction & Film,21F.046,Global Studies & Languages,2014FA
21F,21F.194,21F.194,China in News: Untold Stories,21F.038,Global Studies & Languages,2014FA
21F,21F.220,21F.220,Wkshp Written Expression: ELS,21F.220,Global Studies & Languages,2014FA
21F,21F.223,21F.223,Listeng Spkng Pronunciatn ELS,21F.223,Global Studies & Languages,2014FA
21M,21M.604,21M.604,Playwriting I,21M.604,Music and Theater Arts,2014FA
21M,21M.605,21M.605,Voice and Speech for the Actor,21M.605,Music and Theater Arts,2014FA
21M,21M.606,21M.606,Intro to Stagecraft,21M.606,Music and Theater Arts,2014FA
21M,21M.624,21M.624,Acting with the Camera,21M.624,Music and Theater Arts,2014FA
21M,21M.710,21M.710,Script Analysis,21M.710,Music and Theater Arts,2014FA
11,11.960, 11.960,Independent Study: Real Estate,11.960,Urban Studies and Planning,2014FA
11,11.962, 11.962,Fieldwork: Real Estate,11.962,Urban Studies and Planning,2014FA
11,11.964, 11.964,Independent Study: Real Estate,11.964,Urban Studies and Planning,2014FA
15,15.232, 15.232,Global Health Markets,15.232,Management,2014FA
15,15.280, 15.280,Communication for Leaders,15.280,Management,2014FA
16,16.EPE, 16.EPE,UPOP Engineer Practice Exp,2.EPE,Aeronautics and Astronautics,2014FA
16,16.NIV, 16.NIV,Visiting Student Research,16.NIV,Aeronautics and Astronautics,2014FA
16,16.S899, 16.S899,Adv Sp Subj: Aerospace Systems,16.S899,Aeronautics and Astronautics,2014FA
16,16.S948, 16.S948,Adv Spec Subj in Computation,16.S948,Aeronautics and Astronautics,2014FA
16,16.S983, 16.S983,Advanced Special Subject,16.S983,Aeronautics and Astronautics,2014FA
16,16.UR, 16.UR,Undergraduate Research,16.UR,Aeronautics and Astronautics,2014FA
17,17.006, 17.006,Feminist Thought,WGS.301,Political Science,2014FA
21W,21W.759,21W.759,Writing Science Fiction,21W.759,Writing & Humanistic Studies,2014FA
21W,21W.762,21W.762,Poetry Workshop,21W.762,Writing & Humanistic Studies,2014FA
21M,21M.735,21M.735,Design for the Theater,21M.735,Music and Theater Arts,2014FA
21M,21M.805,21M.805,Performance & Design Practicum,21M.805,Music and Theater Arts,2014FA
17,17.007, 17.007,Feminist  PoliticalThought,WGS.301,Political Science,2014FA
17,17.100, 17.100,Pol Econ I:Theor of State&Econ,17.100,Political Science,2014FA
22,22.081, 22.081,Intro to Sustainable Energy,22.081,Nuclear Engineering,2014FA
22,22.11, 22.11,App Nuclear Physics,22.11,Nuclear Engineering,2014FA
22,22.251, 22.251,Syst Anal of Nuclear Fuel Cycl,22.251,Nuclear Engineering,2014FA
22,22.312, 22.312,Engineering: Nuclear Reactors,22.312,Nuclear Engineering,2014FA
21L,21L.011,21L.011,The Film Experience,21L.011,Literature,2014FA
7,7.21,  7.21,Microbial Physiology,7.21,Biology,2014FA
7,7.22,  7.22,Development & Evolution,7.22,Biology,2014FA
7,7.30,  7.30,Ecology I: The Earth System,1.018,Biology,2014FA
7,7.32,  7.32,Systems Biology,7.32,Biology,2014FA
10,10.987, 10.987,Solid Thin Films & Interfaces,10.987,Chemical Engineering,2014FA
2,2.994,  2.994,Independent Study,2.994,Mechanical Engineering,2013SU
2,2.999,  2.999,Engr Degree Thesis Proposal,2.999,Mechanical Engineering,2013SU
2,2.S997,  2.S997,Spec Subj: Mechanical Engr,2.S997,Mechanical Engineering,2013SU
2,2.UR,  2.UR,Undergraduate Research,2.UR,Mechanical Engineering,2013SU
2,2.URW,  2.URW,Undergrad Research Wellesley,2.URW,Mechanical Engineering,2013SU
3,3.932,  3.932,Industrial Practice,3.932,Materials Science and Eng,2013SU
3,3.NIV,  3.NIV,Visiting Student Research,3.NIV,Materials Science and Eng,2013SU
3,3.THG,  3.THG,Thesis,3.THG,Materials Science and Eng,2013SU
1,1.597,  1.597,Studies:Construction Materials,1.597,Civil and Environmental Eng,2013SU
1,1.699,  1.699,Projects in Ocean Engr,2.689,Civil and Environmental Eng,2013SU
1,1.969,  1.969,Grad Studies: Civil & Env Engr,1.969,Civil and Environmental Eng,2013SU
1,1.983,  1.983,Teaching in Civil & Envir Engr,1.983,Civil and Environmental Eng,2013SU
1,1.THU,  1.THU,Thesis,1.THU,Civil and Environmental Eng,2013SU
1,1.URG,  1.URG,URG: Rsrch in Civil & Env Engr,1.URG,Civil and Environmental Eng,2013SU
3,3.URG,  3.URG,Undergraduate Research,3.URG,Materials Science and Eng,2013SU
4,4.151,  4.151,Architecture Studio: Core I,4.151,Architecture,2013SU
6,6.UAP,  6.UAP,Undergraduate Advanced Project,6.UAP,Electrical Eng & Computer Sci,2013SU
6,6.UR2,  6.UR2,Undergraduate Research,6.UR2,Electrical Eng & Computer Sci,2013SU
6,6.URW,  6.URW,Undergrad Research Wellesley,6.URW,Electrical Eng & Computer Sci,2013SU
7,7.495,  7.495,Microbiology Graduate Thesis,7.495,Biology,2013SU
7,7.NIV,  7.NIV,Visiting Student Research,7.NIV,Biology,2013SU
7,7.URG,  7.URG,Undergraduate Research,7.URG,Biology,2013SU
8,8.277,  8.277,Intro to Particle Accelerators,8.277,Physics,2013SU
8,8.NIV,  8.NIV,Visiting Student Research,8.NIV,Physics,2013SU
1,1.URW,  1.URW,Undergrad Research Wellesley,1.URW,Civil and Environmental Eng,2013SU
2,2.821,  2.821,Materials Manufacturing,3.371,Mechanical Engineering,2013SU
4,4.489,  4.489,Prep: (BT) Ph.D. Thesis,4.489,Architecture,2013SU
4,4.689,  4.689,Prep: (HTC) PhD Thesis,4.689,Architecture,2013SU
4,4.URG,  4.URG,Undergraduate Research,4.URG,Architecture,2013SU
4,4.URW,  4.URW,Undergrad Research Wellesley,4.URW,Architecture,2013SU
5,5.NIV,  5.NIV,Visiting Student Research,5.NIV,Chemistry,2013SU
5,5.UR,  5.UR,Undergraduate Research,5.UR,Chemistry,2013SU
5,5.URW,  5.URW,Undergrad Research Wellesley,5.URW,Chemistry,2013SU
6,6.337,  6.337,Intro: Numerical Methods,18.335,Electrical Eng & Computer Sci,2013SU
6,6.921,  6.921,VI-A Internship,6.921,Electrical Eng & Computer Sci,2013SU
6,6.951,  6.951,Grad VI-A Internship,6.951,Electrical Eng & Computer Sci,2013SU
8,8.URN,  8.URN,Undergraduate Research,8.URN,Physics,2013SU
9,9.921,  9.921,Rsrch in Brain & Cog Sciences,9.921,Brain and Cognitive Sciences,2013SU
12,12.691, 12.691,Curr Rsrch:  Planetary Science,12.691,"Earth, Atmos & Planetary Sci",2013SU
12,12.722, 12.722,Chemical Oceanography: WHOI,12.722,"Earth, Atmos & Planetary Sci",2013SU
12,12.735, 12.735,Chemical Oceanography: MIT,12.735,"Earth, Atmos & Planetary Sci",2013SU
12,12.960, 12.960,Physical Oceanography: MIT,12.960,"Earth, Atmos & Planetary Sci",2013SU
12,12.970, 12.970,Physical Oceanography: WHOI,12.970,"Earth, Atmos & Planetary Sci",2013SU
12,12.981, 12.981,Current Rsrch: Atmospheric Sci,12.981,"Earth, Atmos & Planetary Sci",2013SU
12,12.983, 12.983,Curr Rsrch: Climate Phys& Chem,12.983,"Earth, Atmos & Planetary Sci",2013SU
12,12.THG, 12.THG,Graduate Thesis,12.THG,"Earth, Atmos & Planetary Sci",2013SU
12,12.THU, 12.THU,Thesis,12.THU,"Earth, Atmos & Planetary Sci",2013SU
6,6.960,  6.960,Intro: Research in EE & CS,6.960,Electrical Eng & Computer Sci,2013SU
6,6.962,  6.962,Independent Study in EECS,6.962,Electrical Eng & Computer Sci,2013SU
6,6.991,  6.991,Rsrch in Elec Engr & Comp Sci,6.991,Electrical Eng & Computer Sci,2013SU
9,9.URN,  9.URN,Undergraduate Research,9.URN,Brain and Cognitive Sciences,2013SU
10,10.80, 10.80,Chem E Practice:Techn Accompl,10.80,Chemical Engineering,2013SU
10,10.83, 10.83,Chem E Pract: Commun Skills,10.83,Chemical Engineering,2013SU
10,10.90, 10.90,Independent Research Problem,10.90,Chemical Engineering,2013SU
10,10.990, 10.990,Intro: Chem Eng Research,10.990,Chemical Engineering,2013SU
10,10.THG2, 10.THG2,Thesis,10.THG2,Chemical Engineering,2013SU
10,10.UR, 10.UR,Undergraduate Research,10.UR,Chemical Engineering,2013SU
10,10.URW, 10.URW,Undergrad Research Wellesley,10.URW,Chemical Engineering,2013SU
12,12.URW, 12.URW,Undergrad Research Wellesley,12.URW,"Earth, Atmos & Planetary Sci",2013SU
14,14.191, 14.191,Independent Research Paper,14.191,Economics,2013SU
14,14.NIV, 14.NIV,Visiting Student Research,14.NIV,Economics,2013SU
15,15.778, 15.778,Mgmt of Supply Ntwk: Prod& Svc,15.778,Management,2013SU
15,15.794, 15.794,Research Proj in Manufacturing,15.794,Management,2013SU
15,15.NIV, 15.NIV,Visiting Student Research,15.NIV,Management,2013SU
11,11.961, 11.961,Independent Study: Real Estate,11.961,Urban Studies and Planning,2013SU
11,11.NIV, 11.NIV,Visiting Student Research,11.NIV,Urban Studies and Planning,2013SU
11,11.UR, 11.UR,Undergraduate Research,11.UR,Urban Studies and Planning,2013SU
11,11.URW, 11.URW,Undergrad Research Wellesley,11.URW,Urban Studies and Planning,2013SU
15,15.002, 15.002,SIP Requirement,15.002,Management,2013SU
15,15.066, 15.066,Sys Optimization & Anal: Mfg,15.066,Management,2013SU
15,15.501, 15.501,Corporate Financial Accounting,15.501,Management,2013SU
15,15.THG, 15.THG,Thesis,15.THG,Management,2013SU
16,16.355, 16.355,Engineering of Software,16.355,Aeronautics and Astronautics,2013SU
16,16.980, 16.980,Advanced Project,16.980,Aeronautics and Astronautics,2013SU
16,16.NIV, 16.NIV,Visiting Student Research,16.NIV,Aeronautics and Astronautics,2013SU
16,16.URG2, 16.URG2,Undergraduate Research,16.URG2,Aeronautics and Astronautics,2013SU
16,16.URW, 16.URW,Undergrad Research Wellesley,16.URW,Aeronautics and Astronautics,2013SU
17,17.954, 17.954,Reading Seminar in Soc Science,17.954,Political Science,2013SU
17,17.THG, 17.THG,Graduate Thesis,17.THG,Political Science,2013SU
17,17.URG, 17.URG,Undergraduate Research,17.URG,Political Science,2013SU
18,18.085, 18.085,Computational Science & Engr I,18.085,Mathematics,2013SU
15,15.511, 15.511,Financial & Mgmt Accounting,15.511,Management,2013SU
15,15.514, 15.514,Financial & Managerial Acct,15.514,Management,2013SU
20,20.950, 20.950,Research Problems in Biol Engr,20.950,Biological Engineering,2013SU
20,20.THG, 20.THG,Graduate Thesis,20.THG,Biological Engineering,2013SU
20,20.URN, 20.URN,Undergraduate Research,20.URN,Biological Engineering,2013SU
21,21.UR, 21.UR,Undergraduate Research,21.UR,Humanities,2013SU
22,22.091, 22.091,Independent Proj: Nuclear Engr,22.091,Nuclear Engineering,2013SU
22,22.NIV, 22.NIV,Visiting Student Research,22.NIV,Nuclear Engineering,2013SU
22,22.THU, 22.THU,Thesis,22.THU,Nuclear Engineering,2013SU
24,24.292, 24.292,Independent Study: Philosophy,24.292,Linguistics and Philosophy,2013SU
24,24.892, 24.892,Independent Study: Philosophy,24.892,Linguistics and Philosophy,2013SU
18,18.NIV, 18.NIV,Visiting Student Research,18.NIV,Mathematics,2013SU
21A,21A.THU,21A.THU,Anthropology Thesis,21A.THU,Anthropology,2013SU
21A,21A.URG,21A.URG,Undergraduate Research,21A.URG,Anthropology,2013SU
21F,21F.URN,21F.URN,Undergraduate Research,21F.URN,Global Studies & Languages,2013SU
21H,21H.NIV,21H.NIV,Visiting Student Research,21H.NIV,History,2013SU
21L,21L.NIV,21L.NIV,Visiting Student Research,21L.NIV,Literature,2013SU
21L,21L.URW,21L.URW,Undergrad Research Wellesley,21L.URW,Literature,2013SU
21W,21W.892,21W.892,Science Writing Internship,21W.892,Writing & Humanistic Studies,2013SU
21W,21W.THG,21W.THG,Graduate Thesis,21W.THG,Writing & Humanistic Studies,2013SU
21W,21W.URN,21W.URN,Undergraduate Research,21W.URN,Writing & Humanistic Studies,2013SU
24,24.922, 24.922,Independent Study: Linguistics,24.922,Linguistics and Philosophy,2013SU
24,24.THG, 24.THG,Thesis,24.THG,Linguistics and Philosophy,2013SU
24,24.URN, 24.URN,Undergraduate Research,24.URN,Linguistics and Philosophy,2013SU
CMS,CMS.URW,CMS.URW,Undergrad Research Wellesley,CMS.URW,Comparative Media Studies,2013SU
CSB,CSB.THG,CSB.THG,Graduate Thesis,CSB.THG,Computational and Systems Bio,2013SU
ESD,ESD.33,ESD.33,Systems Engineering,ESD.33,Engineering Systems Division,2013SU
ESD,ESD.60,ESD.60,High-Velocity Organizations,ESD.60,Engineering Systems Division,2013SU
ESD,ESD.74,ESD.74,System Dynamics for Engineers,ESD.74,Engineering Systems Division,2013SU
ESD,ESD.751,ESD.751,Engr Probability & Statistics,15.064,Engineering Systems Division,2013SU
ESD,ESD.912,ESD.912,Independent Study: Engr Sys,ESD.912,Engineering Systems Division,2013SU
ESD,ESD.915,ESD.915,Rsrch in Engr Systems Division,ESD.915,Engineering Systems Division,2013SU
ESD,ESD.NIV,ESD.NIV,Visiting Student Research,ESD.NIV,Engineering Systems Division,2013SU
ESD,ESD.S51,ESD.S51,Special Grad Studies in ESD,ESD.S51,Engineering Systems Division,2013SU
ESD,ESD.THG,ESD.THG,ESD Graduate Thesis,ESD.THG,Engineering Systems Division,2013SU
CMS,CMS.603,CMS.603,Independent Study,CMS.603,Comparative Media Studies,2013SU
CMS,CMS.992,CMS.992,Portfolio,CMS.992,Comparative Media Studies,2013SU
CMS,CMS.995,CMS.995,Independent Study,CMS.995,Comparative Media Studies,2013SU
5,5.310,  5.310,Laboratory Chemistry,5.310,Chemistry,2014FA
5,5.35,  5.35,Intro to Experimental Chem,5.35,Chemistry,2014FA
5,5.35U,  5.35U,Intro to Experimental Chem,5.35,Chemistry,2014FA
5,5.36,  5.36,Biochemistry & Organic Lab,5.36,Chemistry,2014FA
5,5.36U,  5.36U,Biochemistry & Organic Lab,5.36,Chemistry,2014FA
5,5.37,  5.37,Organic & Inorganic Laboratory,5.37,Chemistry,2014FA
5,5.43,  5.43,Advanced Organic Chemistry,5.43,Chemistry,2014FA
5,5.47,  5.47,Tutorial in Organic Chemistry,5.47,Chemistry,2014FA
5,5.52,  5.52,Advanced Biological Chemistry,5.52,Chemistry,2014FA
5,5.53,  5.53,Molecular Struct & Reactivity,5.43,Chemistry,2014FA
5,5.60,  5.60,Thermodynamics and Kinetics,5.60,Chemistry,2014FA
5,5.61,  5.61,Physical Chemistry,5.61,Chemistry,2014FA
5,5.64,  5.64,Biophysical Chemistry,5.64,Chemistry,2014FA
5,5.70,  5.70,Statistical Thermodynamics,5.70,Chemistry,2014FA
5,5.73,  5.73,Intro Quantum Mechanics I,5.73,Chemistry,2014FA
5,5.891,  5.891,Ugrad Ind Study in Chemistry,5.891,Chemistry,2014FA
5,5.921,  5.921,Seminar: Biological Chemistry,5.921,Chemistry,2014FA
5,5.941,  5.941,Seminar: Inorganic Chemistry,5.941,Chemistry,2014FA
5,5.95,  5.95,Teach College-Level Sci & Engr,5.95,Chemistry,2014FA
4,4.489,  4.489,Prep: (BT) Ph.D. Thesis,4.489,Architecture,2014FA
4,4.491,  4.491,Ind Study: Building Tech,4.491,Architecture,2014FA
4,4.492,  4.492,Ind Study: Building Tech,4.492,Architecture,2014FA
4,4.494,  4.494,Ind Study: Building Tech,4.494,Architecture,2014FA
4,4.500,  4.500,Intro to Design Computing,4.500,Architecture,2014FA
4,4.687,  4.687,SMArchS HTC Pre-Thesis Prep,4.687,Architecture,2014FA
4,4.689,  4.689,Prep: (HTC) PhD Thesis,4.689,Architecture,2014FA
4,4.691,  4.691,Ind Study: HTC Arch/Art,4.691,Architecture,2014FA
4,4.693,  4.693,Ind Study: HTC Arch/Art,4.693,Architecture,2014FA
4,4.694,  4.694,Ind Study: HTC Arch/Art,4.694,Architecture,2014FA
4,4.S12,  4.S12,Spec Sub Architecture Design,4.S12,Architecture,2014FA
